player_id,player_name,season,position,ppg,par
00-0031235,O.Beckham,2020,WR,5.426249980926514,-4.96750020980835
00-0027891,G.Tate,2020,WR,5.40749979019165,-4.986250400543213
00-0034104,C.Sims,2020,WR,5.387499809265137,-5.006250381469727
00-0035710,D.Jones,2020,QB,11.251250267028809,-5.033749580383301
00-0036357,H.Ruggs,2020,WR,5.256249904632568,-5.137500286102295
00-0033955,J.McNichols,2020,RB,2.7437498569488525,-5.143749952316284
00-0032765,M.Thomas,2020,WR,5.243750095367432,-5.150000095367432
00-0028142,V.Green,2020,TE,0.875,-5.175000190734863
00-0028042,L.Stocker,2020,TE,0.8312499523162842,-5.218750238418579
00-0030404,C.Thompson,2020,RB,2.6624999046325684,-5.224999904632568
00-0033308,M.Breida,2020,RB,2.625,-5.262499809265137
00-0036194,D.Asiasi,2020,TE,0.7437499761581421,-5.306250214576721
00-0030155,D.Harris,2020,TE,0.71875,-5.331250190734863
00-0029141,A.Morris,2020,RB,2.543750047683716,-5.343749761581421
00-0035719,D.Samuel,2020,WR,5.043750286102295,-5.349999904632568
00-0031484,C.Manhertz,2020,TE,0.699999988079071,-5.350000202655792
00-0036265,A.Dillon,2020,RB,2.518749952316284,-5.3687498569488525
00-0034319,D.Yelder,2020,TE,0.6625000238418579,-5.387500166893005
00-0036456,D.Dafney,2020,TE,0.6625000238418579,-5.387500166893005
00-0033338,C.Carter,2020,TE,0.643750011920929,-5.406250178813934
00-0034192,N.Keizer,2020,TE,0.643750011920929,-5.406250178813934
00-0035457,T.Johnson,2020,WR,4.96875,-5.425000190734863
00-0036442,J.Burrow,2020,QB,10.857500076293944,-5.427499771118166
00-0030443,L.Toilolo,2020,TE,0.6000000238418579,-5.450000166893005
00-0033246,J.Mundt,2020,TE,0.581250011920929,-5.468750178813934
00-0036040,J.Johnson,2020,TE,0.4937500059604645,-5.556250184774399
00-0034838,R.Freeman,2020,RB,2.3187499046325684,-5.568749904632568
00-0033720,C.Thompson,2020,TE,0.481249988079071,-5.568750202655792
00-0033627,J.Croom,2020,TE,0.4562500119209289,-5.593750178813934
00-0034420,J.Thomas,2020,TE,0.4562500119209289,-5.593750178813934
00-0034457,J.Adams,2020,RB,2.2874999046325684,-5.599999904632568
00-0035957,R.Smith,2020,RB,2.28125,-5.606249809265137
00-0034613,T.Hudson,2020,TE,0.4437500238418579,-5.606250166893005
00-0031285,D.Freeman,2020,RB,2.25,-5.637499809265137
00-0036429,C.Woerner,2020,TE,0.4125000238418579,-5.637500166893005
00-0035660,K.Warring,2020,TE,0.40625,-5.643750190734863
00-0035624,N.Harry,2020,WR,4.743750095367432,-5.650000095367432
00-0034788,J.Graham,2020,TE,0.34375,-5.706250190734863
00-0036145,L.Cager,2020,TE,0.34375,-5.706250190734863
00-0036008,H.Bryant,2020,TE,0.3375000059604645,-5.712500184774399
00-0035350,P.Williams,2020,WR,4.675000190734863,-5.71875
00-0032098,D.Brown,2020,TE,0.3187499940395355,-5.731250196695328
00-0033576,E.Saubert,2020,TE,0.2874999940395355,-5.762500196695328
00-0036225,D.Keene,2020,TE,0.2874999940395355,-5.762500196695328
00-0035039,S.Carlson,2020,TE,0.2562499940395355,-5.793750196695328
00-0035823,B.Ellefson,2020,TE,0.25,-5.800000190734863
00-0035148,D.Thompson,2020,RB,2.075000047683716,-5.812499761581421
00-0036244,C.Parkinson,2020,TE,0.2249999940395355,-5.825000196695328
00-0035594,T.Homer,2020,RB,2.049999952316284,-5.8374998569488525
00-0033564,J.Butt,2020,TE,0.15625,-5.893750190734863
00-0029119,D.Carrier,2020,TE,0.1500000059604644,-5.900000184774399
00-0036433,T.Stevens,2020,TE,0.1500000059604644,-5.900000184774399
00-0030089,L.Willson,2020,TE,0.1375000029802322,-5.912500187754631
00-0033658,B.Jarwin,2020,TE,0.1375000029802322,-5.912500187754631
00-0036332,J.Deguara,2020,TE,0.1375000029802322,-5.912500187754631
00-0033112,T.Hemingway,2020,TE,0.125,-5.925000190734863
00-0035806,J.Hasty,2020,RB,1.943750023841858,-5.943749785423279
00-0033528,J.Sprinkle,2020,TE,0.1000000014901161,-5.950000189244747
00-0035102,B.Dillon,2020,TE,0.1000000014901161,-5.950000189244747
00-0035259,T.Wesco,2020,TE,0.09375,-5.956250190734863
00-0032780,J.Howard,2020,RB,1.918750047683716,-5.968749761581421
00-0035539,I.Nauta,2020,TE,0.0812499970197677,-5.9687501937150955
00-0034169,M.Baugh,2020,TE,0.0750000029802322,-5.975000187754631
00-0032104,A.Abdullah,2020,RB,1.875,-6.012499809265137
00-0033854,D.Ogunbowale,2020,RB,1.868749976158142,-6.018749833106995
00-0035703,M.Boykin,2020,WR,4.349999904632568,-6.043750286102295
00-0031690,E.Tomlinson,2020,TE,0.0,-6.050000190734863
00-0032986,J.Holtz,2020,TE,0.0,-6.050000190734863
00-0033080,S.DeValve,2020,TE,0.0,-6.050000190734863
00-0033421,A.Auclair,2020,TE,0.0,-6.050000190734863
00-0033611,R.Seals-Jones,2020,TE,0.0,-6.050000190734863
00-0033798,M.Schreck,2020,TE,0.0,-6.050000190734863
00-0034193,K.Rader,2020,TE,0.0,-6.050000190734863
00-0036005,N.Togiai,2020,TE,0.0,-6.050000190734863
00-0036250,T.Davis,2020,TE,0.0,-6.050000190734863
00-0034286,R.James,2020,WR,4.275000095367432,-6.118750095367432
00-0027029,L.McCoy,2020,RB,1.7625000476837158,-6.124999761581421
00-0036277,Q.Cephus,2020,WR,4.181250095367432,-6.212500095367432
00-0035289,G.Minshew,2020,QB,10.041250228881836,-6.243749618530273
00-0032404,T.Ervin,2020,RB,1.6312499046325684,-6.256249904632568
00-0033932,K.Golladay,2020,WR,4.112500190734863,-6.28125
00-0036245,M.Perry,2020,RB,1.5437500476837158,-6.343749761581421
00-0036450,K.Vaughn,2020,RB,1.4562499523162842,-6.4312498569488525
00-0036336,A.McFarland,2020,RB,1.4187500476837158,-6.468749761581421
00-0033357,T.Hill,2020,QB,9.78874969482422,-6.496250152587889
00-0034370,D.Hamilton,2020,WR,3.893749952316284,-6.500000238418579
00-0035342,P.Laird,2020,RB,1.375,-6.512499809265137
00-0035291,T.Williams,2020,RB,1.3562500476837158,-6.531249761581421
00-0036188,A.Williams,2020,RB,1.3312499523162842,-6.5562498569488525
00-0034928,S.Sims,2020,WR,3.831249952316284,-6.562500238418579
00-0032426,A.Collins,2020,RB,1.3187499046325684,-6.568749904632568
00-0033725,C.Clement,2020,RB,1.3125,-6.574999809265137
00-0035628,D.Johnson,2020,RB,1.3125,-6.574999809265137
00-0034597,R.Nall,2020,RB,1.2937499284744265,-6.5937498807907104
00-0036255,D.Mims,2020,WR,3.793750047683716,-6.6000001430511475
00-0033094,M.Hall,2020,WR,3.768749952316284,-6.625000238418579
00-0033164,T.Pope,2020,RB,1.2375000715255735,-6.649999737739563
00-0023682,R.Fitzpatrick,2020,QB,9.608750343322754,-6.6762495040893555
00-0033869,M.Trubisky,2020,QB,9.606249809265137,-6.678750038146973
00-0036254,C.Johnson,2020,WR,3.700000047683716,-6.6937501430511475
00-0036233,D.Peoples-Jones,2020,WR,3.650000095367432,-6.743750095367432
00-0032009,A.Humphries,2020,WR,3.612499952316284,-6.781250238418579
00-0033556,T.Cohen,2020,RB,1.09375,-6.793749809265137
00-0032940,D.Washington,2020,RB,1.068750023841858,-6.818749785423279
00-0033925,D.Foreman,2020,RB,1.0625,-6.824999809265137
00-0034578,R.Bonnafon,2020,RB,1.0437500476837158,-6.843749761581421
00-0034331,J.Samuels,2020,RB,1.024999976158142,-6.862499833106995
00-0032209,T.Yeldon,2020,RB,1.0124999284744265,-6.8749998807907104
00-0027150,J.Edelman,2020,WR,3.5137500762939453,-6.880000114440918
00-0036297,D.Evans,2020,RB,1.006250023841858,-6.881249785423279
00-0033471,I.Ford,2020,WR,3.4749999046325684,-6.918750286102295
00-0034844,S.Barkley,2020,RB,0.9625000357627868,-6.92499977350235
00-0034208,M.Boone,2020,RB,0.931249976158142,-6.956249833106995
00-0035527,A.Isabella,2020,WR,3.4250001907348637,-6.96875
00-0036364,L.Bowden,2020,WR,3.348750114440918,-7.045000076293945
00-0035184,D.Ozigbo,2020,RB,0.831250011920929,-7.056249797344208
00-0035208,O.Zaccheaus,2020,WR,3.3374998569488525,-7.056250333786011
00-0034975,J.Hill,2020,RB,0.8125,-7.074999809265137
00-0036331,D.Duvernay,2020,WR,3.3187501430511475,-7.075000047683716
00-0032393,C.Prosise,2020,RB,0.7937500476837158,-7.093749761581421
00-0032058,T.Coleman,2020,RB,0.793749988079071,-7.093749821186066
00-0036096,J.Taylor,2020,RB,0.7749999761581421,-7.112499833106995
00-0034309,C.Beebe,2020,WR,3.2562499046325684,-7.137500286102295
00-0034418,C.Wilson,2020,WR,3.226250171661377,-7.167500019073486
00-0030107,T.Riddick,2020,RB,0.668749988079071,-7.218749821186066
00-0035215,D.Harty,2020,WR,3.106250047683716,-7.2875001430511475
00-0036208,A.Pierce,2020,RB,0.5874999761581421,-7.299999833106995
00-0033951,M.Mack,2020,RB,0.5375000238418579,-7.349999785423279
00-0028074,A.Sherman,2020,RB,0.518750011920929,-7.368749797344208
00-0036142,I.Wright,2020,WR,3.018749952316284,-7.375000238418579
00-0035924,J.Ward,2020,RB,0.5062500238418579,-7.381249785423279
00-0034164,T.Cannon,2020,RB,0.4937500059604645,-7.393749803304672
00-0033296,A.Armah,2020,RB,0.481249988079071,-7.406249821186066
00-0034449,B.Howell,2020,RB,0.481249988079071,-7.406249821186066
00-0036415,V.Jefferson,2020,WR,2.931250095367432,-7.462500095367432
00-0033840,C.Hansen,2020,WR,2.9125001430511475,-7.481250047683716
00-0028411,D.Inman,2020,WR,2.893749952316284,-7.500000238418579
00-0034253,D.Hilliard,2020,RB,0.375,-7.512499809265137
00-0032813,E.Penny,2020,RB,0.34375,-7.543749809265137
00-0026189,D.Jackson,2020,WR,2.799999952316284,-7.593750238418579
00-0032975,J.Williams,2020,RB,0.2874999940395355,-7.599999815225601
00-0035187,A.Walter,2020,RB,0.25,-7.637499809265137
00-0029632,M.Sanu,2020,WR,2.75,-7.643750190734863
00-0034750,R.Penny,2020,RB,0.2125000059604644,-7.674999803304672
00-0034432,B.Scarbrough,2020,RB,0.1937499940395355,-7.693749815225601
00-0036278,J.Huntley,2020,RB,0.1812500059604644,-7.706249803304672
00-0029615,L.Miller,2020,RB,0.1624999940395355,-7.724999815225601
00-0035912,L.Bellamy,2020,RB,0.1624999940395355,-7.724999815225601
00-0036069,S.Phillips,2020,RB,0.1624999940395355,-7.724999815225601
00-0027973,A.Dalton,2020,QB,8.556249618530273,-7.728750228881836
00-0036139,R.Dowdle,2020,RB,0.1500000059604644,-7.737499803304672
00-0036219,M.Callaway,2020,WR,2.643749952316284,-7.750000238418579
00-0032577,D.Foster,2020,RB,0.1187499985098838,-7.768749810755253
00-0035567,C.Reynolds,2020,RB,0.1062500029802322,-7.7812498062849045
00-0032450,D.Washington,2020,RB,0.09375,-7.793749809265137
00-0035860,T.Jones,2020,RB,0.0812499970197677,-7.806249812245369
00-0033077,D.Prescott,2020,QB,8.477499961853027,-7.807499885559082
00-0036212,T.Tagovailoa,2020,QB,8.4662504196167,-7.81874942779541
00-0031209,S.Perry,2020,RB,0.0562499985098838,-7.831249810755253
00-0034297,B.Pringle,2020,WR,2.5625,-7.831250190734863
00-0034995,D.Williams,2020,RB,0.050000000745058,-7.837499808520079
00-0036247,F.Swain,2020,WR,2.556250095367432,-7.837500095367432
00-0036427,T.Johnson,2020,WR,2.556250095367432,-7.837500095367432
00-0035551,T.Brooks-James,2020,RB,0.025000000372529,-7.862499808892608
00-0035273,Q.Ollison,2020,RB,0.018750000745058,-7.868749808520079
00-0028063,T.Jones,2020,RB,0.0,-7.887499809265137
00-0030465,K.Barner,2020,RB,0.0,-7.887499809265137
00-0036000,A.Killins,2020,RB,0.0,-7.887499809265137
00-0034869,S.Darnold,2020,QB,8.376250267028809,-7.908749580383301
00-0032980,M.Johnson,2020,WR,2.46875,-7.925000190734863
00-0033555,M.Hollins,2020,WR,2.3500001430511475,-8.043750047683716
00-0033891,Z.Jones,2020,WR,2.2849998474121094,-8.108750343322754
00-0036365,B.Edwards,2020,WR,2.268749952316284,-8.125000238418579
00-0035006,O.Johnson,2020,WR,2.181250095367432,-8.212500095367432
00-0034407,R.McCloud,2020,WR,2.137500047683716,-8.256250143051147
00-0035510,J.Smith,2020,WR,2.106250047683716,-8.287500143051147
00-0035287,K.Johnson,2020,WR,2.018749952316284,-8.375000238418579
00-0030085,K.Stills,2020,WR,1.962499976158142,-8.431250214576721
00-0033572,J.Agnew,2020,WR,1.950000047683716,-8.443750143051147
00-0033114,M.Thomas,2020,WR,1.893749952316284,-8.500000238418579
00-0034652,C.Batson,2020,WR,1.875,-8.518750190734863
00-0033591,N.Brown,2020,WR,1.8625000715255735,-8.53125011920929
00-0034646,B.Powell,2020,WR,1.850000023841858,-8.543750166893005
00-0034686,A.Tate,2020,WR,1.8125,-8.581250190734863
00-0034854,K.Hodge,2020,WR,1.8125,-8.581250190734863
00-0036398,J.Hightower,2020,WR,1.8000000715255735,-8.59375011920929
00-0032464,K.Raymond,2020,WR,1.712499976158142,-8.681250214576721
00-0034132,C.Blake,2020,WR,1.693750023841858,-8.700000166893005
00-0028237,C.Hogan,2020,WR,1.6124999523162842,-8.781250238418579
00-0035645,G.Olszewski,2020,WR,1.5937498807907104,-8.800000309944153
00-0034279,E.St. Brown,2020,WR,1.5875000953674316,-8.806250095367432
00-0032543,A.Erickson,2020,WR,1.5374999046325684,-8.856250286102295
00-0036271,Q.Watkins,2020,WR,1.475000023841858,-8.918750166893005
00-0029137,A.Jeffery,2020,WR,1.46875,-8.925000190734863
00-0032951,L.Treadwell,2020,WR,1.4312500953674316,-8.962500095367432
00-0027902,D.Bryant,2020,WR,1.4187500476837158,-8.975000143051147
00-0035848,D.Harris,2020,WR,1.40625,-8.987500190734863
00-0033319,N.Mullens,2020,QB,7.267499923706055,-9.017499923706055
00-0033367,C.Board,2020,WR,1.337499976158142,-9.056250214576721
00-0033292,T.Taylor,2020,WR,1.162500023841858,-9.231250166893005
00-0035480,M.Taylor,2020,WR,1.15625,-9.237500190734863
00-0034860,D.Pettis,2020,WR,1.100000023841858,-9.293750166893005
00-0034426,J.Wims,2020,WR,1.0625,-9.331250190734863
00-0034386,J.Watson,2020,WR,1.024999976158142,-9.368750214576721
00-0035869,A.Mack,2020,WR,1.006250023841858,-9.387500166893005
00-0032200,T.Montgomery,2020,WR,0.9874999523162842,-9.406250238418579
00-0036389,J.Hurts,2020,QB,6.821249961853027,-9.463749885559082
00-0035639,P.Campbell,2020,WR,0.918749988079071,-9.475000202655792
00-0035246,J.Arcega-Whiteside,2020,WR,0.90625,-9.487500190734863
00-0036382,K.Hill,2020,WR,0.893750011920929,-9.500000178813934
00-0035406,L.Humphrey,2020,WR,0.8499999642372131,-9.54375022649765
00-0031319,D.Spencer,2020,WR,0.84375,-9.550000190734863
00-0033006,J.Mickens,2020,WR,0.800000011920929,-9.593750178813934
00-0034052,B.Zylstra,2020,WR,0.7875000238418579,-9.606250166893005
00-0036439,T.Cleveland,2020,WR,0.768750011920929,-9.625000178813934
00-0033111,P.Cooper,2020,WR,0.7687499523162842,-9.625000238418579
00-0033382,A.Carr,2020,WR,0.7312500476837158,-9.662500143051147
00-0034081,S.Mitchell,2020,WR,0.6875,-9.706250190734863
00-0036110,J.Bradley,2020,WR,0.6875,-9.706250190734863
00-0034273,D.Ratley,2020,WR,0.643750011920929,-9.750000178813934
00-0034054,R.Cracraft,2020,WR,0.6312500238418579,-9.762500166893005
00-0034487,T.Sherfield,2020,WR,0.625,-9.768750190734863
00-0029567,N.Foles,2020,QB,6.511250019073486,-9.773749828338623
00-0034348,C.Sutton,2020,WR,0.6000000238418579,-9.793750166893005
00-0035181,D.Shepherd,2020,WR,0.5999999642372131,-9.79375022649765
00-0035021,A.Dulin,2020,WR,0.5874999761581421,-9.806250214576721
00-0031787,J.Kumerow,2020,WR,0.574999988079071,-9.818750202655792
00-0036377,J.Reed,2020,WR,0.5562500357627869,-9.837500154972076
00-0036182,N.Westbrook-Ikhine,2020,WR,0.518750011920929,-9.875000178813934
00-0035590,R.Ridley,2020,WR,0.4937500059604645,-9.900000184774399
00-0027691,A.Roberts,2020,WR,0.4437499940395355,-9.950000196695328
00-0031166,S.Roberts,2020,WR,0.4437499940395355,-9.950000196695328
00-0025396,T.Ginn,2020,WR,0.4375,-9.956250190734863
00-0030525,T.Austin,2020,WR,0.4375,-9.956250190734863
00-0036100,I.Zuber,2020,WR,0.4375,-9.956250190734863
00-0033859,J.Malone,2020,WR,0.4250000119209289,-9.968750178813934
00-0035313,T.Godwin,2020,WR,0.40625,-9.987500190734863
00-0034510,R.Foster,2020,WR,0.356249988079071,-10.037500202655792
00-0034653,D.Burnett,2020,WR,0.3062500059604645,-10.087500184774399
00-0034395,D.Fountain,2020,WR,0.2687500119209289,-10.125000178813934
00-0034772,A.Callaway,2020,WR,0.25,-10.143750190734863
00-0033460,J.Ross,2020,WR,0.2312500029802322,-10.162500187754631
00-0036340,A.Gandy-Golden,2020,WR,0.21875,-10.175000190734863
00-0035022,P.Hart,2020,WR,0.2000000029802322,-10.193750187754631
00-0030670,B.Fowler,2020,WR,0.1937499940395355,-10.200000196695328
00-0031339,D.Moncrief,2020,WR,0.1812500059604644,-10.212500184774399
00-0032881,T.Lewis,2020,WR,0.1812500059604644,-10.212500184774399
00-0034267,J.Scott,2020,WR,0.1624999940395355,-10.231250196695328
00-0036133,J.Proche,2020,WR,0.1500000059604644,-10.243750184774399
00-0034317,K.Kirkwood,2020,WR,0.1437499970197677,-10.250000193715096
00-0034631,V.Smith,2020,WR,0.1437499970197677,-10.250000193715096
00-0033386,C.Hollister,2020,WR,0.1375000029802322,-10.256250187754631
00-0033481,M.Kemp,2020,WR,0.1312499940395355,-10.262500196695328
00-0033474,G.Dieter,2020,WR,0.125,-10.268750190734863
00-0031763,D.Carter,2020,WR,0.1124999970197677,-10.281250193715096
00-0035341,T.Irwin,2020,WR,0.09375,-10.300000190734863
00-0033839,D.Westbrook,2020,WR,0.0874999985098838,-10.30625019222498
00-0033266,J.Natson,2020,WR,0.018750000745058,-10.375000189989805
00-0032778,T.Sharpe,2020,WR,0.0,-10.393750190734863
00-0033215,C.Grayson,2020,WR,0.0,-10.393750190734863
00-0033911,T.Taylor,2020,WR,0.0,-10.393750190734863
00-0034207,J.Badet,2020,WR,0.0,-10.393750190734863
00-0034660,R.Gafford,2020,WR,0.0,-10.393750190734863
00-0035529,H.Butler,2020,WR,0.0,-10.393750190734863
00-0035864,K.Hinton,2020,WR,-0.1737499982118606,-10.567500188946724
00-0023436,A.Smith,2020,QB,4.473750114440918,-11.811249732971191
00-0035232,D.Haskins,2020,QB,4.260000228881836,-12.024999618530273
00-0031345,J.Garoppolo,2020,QB,4.021250247955322,-12.263749599456787
00-0030520,M.Glennon,2020,QB,3.786249876022339,-12.49874997138977
00-0026158,J.Flacco,2020,QB,3.4225001335144043,-12.862499713897705
00-0033936,C.Beathard,2020,QB,3.2674999237060547,-13.017499923706055
00-0032434,B.Allen,2020,QB,3.1062498092651367,-13.178750038146973
00-0034577,K.Allen,2020,QB,2.8125,-13.47249984741211
00-0032436,J.Driskel,2020,QB,1.8799999952316284,-14.404999852180481
00-0036312,J.Luton,2020,QB,1.7662498950958252,-14.518749952316284
00-0032268,M.Mariota,2020,QB,1.6150000095367432,-14.669999837875366
00-0026197,C.Henne,2020,QB,1.4824999570846558,-14.802499890327454
00-0033119,J.Brissett,2020,QB,1.2862499952316284,-14.998749852180481
00-0035652,R.Finley,2020,QB,1.1974999904632568,-15.087499856948853
00-0034771,M.Rudolph,2020,QB,1.1475000381469729,-15.137499809265137
00-0027688,C.McCoy,2020,QB,1.1375000476837158,-15.147499799728394
00-0027948,B.Gabbert,2020,QB,0.9575000405311584,-15.327499806880951
00-0031395,G.Gilbert,2020,QB,0.9075000286102296,-15.37749981880188
00-0035264,J.Stidham,2020,QB,0.8087499737739563,-15.476249873638153
00-0034899,J.Wolford,2020,QB,0.8025000095367432,-15.482499837875366
00-0026544,C.Daniel,2020,QB,0.7599999904632568,-15.524999856948853
00-0031800,T.Heinicke,2020,QB,0.7300000190734863,-15.554999828338623
00-0034955,B.Rypien,2020,QB,0.706250011920929,-15.57874983549118
00-0035146,T.McSorley,2020,QB,0.581250011920929,-15.70374983549118
00-0030533,M.Barkley,2020,QB,0.5800000429153442,-15.704999804496765
00-0028118,T.Taylor,2020,QB,0.5637500286102295,-15.72124981880188
00-0033275,P.Walker,2020,QB,0.5325000286102295,-15.75249981880188
00-0035752,C.Streveler,2020,QB,0.4812500178813934,-15.803749829530716
00-0036384,B.DiNucci,2020,QB,0.4350000023841858,-15.849999845027924
00-0035993,T.Huntley,2020,QB,0.1812499910593032,-16.103749856352806
00-0029665,R.Griffin,2020,QB,0.1612499952316284,-16.12374985218048
00-0031503,J.Winston,2020,QB,0.1500000059604644,-16.134999841451645
00-0033949,J.Dobbs,2020,QB,0.1299999952316284,-16.15499985218048
00-0026625,B.Hoyer,2020,QB,0.125,-16.15999984741211
00-0033958,N.Peterman,2020,QB,0.1187499985098838,-16.166249848902225
00-0028986,C.Keenum,2020,QB,0.1150000020861625,-16.169999845325947
00-0035040,D.Blough,2020,QB,0.1099999994039535,-16.174999848008156
00-0034438,L.Woodside,2020,QB,0.0799999982118606,-16.20499984920025
00-0030565,G.Smith,2020,QB,0.0700000002980232,-16.214999847114086
00-0031288,A.McCarron,2020,QB,0.050000000745058,-16.23499984666705
00-0030151,T.Bray,2020,QB,0.0450000017881393,-16.23999984562397
00-0035161,J.Lovett,2020,QB,0.0375000014901161,-16.247499845921993
00-0035282,E.Stick,2020,QB,-0.0024999999441206,-16.28749984735623
00-0022787,M.Schaub,2020,QB,-0.025000000372529,-16.30999984778464
00-0034177,T.Boyle,2020,QB,-0.0562500022351741,-16.341249849647284
00-0032792,N.Sudfeld,2020,QB,-0.0949999988079071,-16.379999846220016
00-0028149,,2020,,0.0750000029802322,
00-0029892,,2020,,5.099999904632568,
00-0030968,,2020,,1.100000023841858,
00-0031595,,2020,,0.5375000238418579,
00-0032918,,2020,,1.59375,
00-0032956,,2020,,0.2312500029802322,
00-0033376,,2020,,1.087499976158142,
00-0034171,,2020,,0.1749999970197677,
00-0035099,,2020,,0.4937499761581421,
00-0035125,,2020,,1.837499976158142,
00-0035304,,2020,,0.1000000014901161,
00-0035310,,2020,,0.1812500059604644,
00-0035726,,2020,,1.09375,
00-0035908,,2020,,1.2625000476837158,
00-0036187,,2020,,0.6000000238418579,
00-0033280,C.McCaffrey,2019,RB,27.717647776884192,20.547059451832492
00-0032765,M.Thomas,2019,WR,22.03529447667739,12.488235473632814
00-0033293,A.Jones,2019,RB,18.517646340762862,11.347058015711163
00-0033045,E.Elliott,2019,RB,18.33529483570772,11.164706510656021
00-0033699,A.Ekeler,2019,RB,18.294117647058822,11.123529322007123
00-0032764,D.Henry,2019,RB,17.329412123736212,10.158823798684512
00-0034796,L.Jackson,2019,QB,24.45176427504596,10.07411732393153
00-0033893,D.Cook,2019,RB,17.19999964096967,10.029411315917969
00-0030506,T.Kelce,2019,TE,14.95882370892693,9.435294207404642
00-0033856,L.Fournette,2019,RB,15.258823170381431,8.08823484532973
00-0034791,N.Chubb,2019,RB,15.123529770795036,7.952941445743336
00-0033288,G.Kittle,2019,TE,13.088235294117649,7.56470579259536
00-0031610,D.Waller,2019,TE,13.0,7.4764704984777115
00-0033906,A.Kamara,2019,RB,14.618823780732995,7.448235455681295
00-0034844,S.Barkley,2019,RB,14.358823888442096,7.188235563390395
00-0030061,Z.Ertz,2019,TE,12.6823533002068,7.158823798684512
00-0027966,M.Ingram,2019,RB,14.264705882352942,7.094117557301241
00-0033921,C.Godwin,2019,WR,16.241176829618567,6.694117826573992
00-0034753,M.Andrews,2019,TE,12.18823511460248,6.664705613080191
00-0027944,J.Jones,2019,WR,16.123529770795038,6.576470767750463
00-0033594,C.Carson,2019,RB,13.6823533002068,6.5117649751551
00-0033908,C.Kupp,2019,WR,15.911764705882351,6.364705702837776
00-0030564,D.Hopkins,2019,WR,15.796471090877755,6.24941208783318
00-0033897,J.Mixon,2019,RB,13.258823170381431,6.088234845329731
00-0030279,K.Allen,2019,WR,15.382352941176473,5.835293938131898
00-0032392,A.Hooper,2019,TE,11.27647040872013,5.752940907197841
00-0032241,T.Gurley,2019,RB,12.905881993910846,5.735293668859145
00-0035243,M.Sanders,2019,RB,12.864705702837776,5.694117377786076
00-0033118,K.Drake,2019,RB,12.764705882352942,5.594117557301241
00-0027150,J.Edelman,2019,WR,15.075294045840993,5.5282350427964175
00-0033077,D.Prescott,2019,QB,19.869411692899817,5.491764741785387
00-0030496,L.Bell,2019,RB,12.647058823529411,5.476470498477711
00-0031428,A.Robinson,2019,WR,14.994117288028493,5.4470582849839175
00-0033932,K.Golladay,2019,WR,14.588235294117649,5.041176291073073
00-0031544,A.Cooper,2019,WR,14.5,4.952940996955425
00-0029263,R.Wilson,2019,QB,19.32941212373621,4.951765172621778
00-0031547,D.Parker,2019,WR,14.482352761661303,4.935293758616728
00-0031062,J.White,2019,RB,11.89411746754366,4.72352914249196
00-0033537,D.Watson,2019,QB,18.88117711684283,4.503530165728401
00-0034109,P.Lindsay,2019,RB,11.629411585190716,4.458823260139016
00-0031285,D.Freeman,2019,RB,11.623529770795036,4.452941445743336
00-0031382,J.Landry,2019,WR,13.96470552332261,4.417646520278035
00-0027061,J.Cook,2019,TE,9.852941176470589,4.3294116749483
00-0032211,T.Lockett,2019,WR,13.835293938131894,4.288234935087319
00-0030431,R.Woods,2019,WR,13.700000538545495,4.15294153550092
00-0031408,M.Evans,2019,WR,13.68823511460248,4.141176111557904
00-0035700,J.Jacobs,2019,RB,11.27058859432445,4.100000269272749
00-0034827,D.Moore,2019,WR,13.558823529411764,4.011764526367189
00-0033110,T.Higbee,2019,TE,9.435293758616728,3.9117642570944398
00-0034777,D.Chark,2019,WR,13.282353120691637,3.7352941176470615
00-0031503,J.Winston,2019,QB,17.96235387465533,3.5847069235409013
00-0033009,T.Boyd,2019,WR,13.111764346852022,3.5647053438074465
00-0034348,C.Sutton,2019,WR,13.083529304055606,3.5364703010110308
00-0033951,M.Mack,2019,RB,10.664706061868106,3.4941177368164054
00-0032144,M.Gordon,2019,RB,10.635294297162224,3.464705972110523
00-0031051,J.Brown,2019,WR,12.930587768554688,3.3835287655101123
00-0033090,H.Henry,2019,TE,8.835293938131894,3.3117644366096055
00-0035676,A.Brown,2019,WR,12.77058859432445,3.223529591279874
00-0031235,O.Beckham,2019,WR,12.699999640969668,3.1529406379250933
00-0034351,D.Goedert,2019,TE,8.511764526367188,2.988235024844899
00-0031381,D.Adams,2019,WR,12.511764526367188,2.9647055233226123
00-0034764,M.Gallup,2019,WR,12.511764526367188,2.9647055233226123
00-0031588,S.Diggs,2019,WR,12.476470049689798,2.929411046645223
00-0035685,D.Montgomery,2019,RB,10.023529052734377,2.852940727682676
00-0022127,J.Witten,2019,TE,8.22941140567555,2.7058819041532622
00-0031687,R.Mostert,2019,RB,9.835293938131894,2.6647056130801934
00-0034816,R.Jones,2019,RB,9.782353120691637,2.611764795639936
00-0034857,J.Allen,2019,QB,16.974117503446692,2.5964705523322618
00-0033873,P.Mahomes,2019,QB,16.884706384995404,2.5070594338809737
00-0034829,M.Gesicki,2019,TE,8.0,2.4764704984777115
00-0033556,T.Cohen,2019,RB,9.641176111557904,2.4705877865062034
00-0035228,K.Murray,2019,QB,16.822353587431067,2.4447066363166368
00-0031941,J.Crowder,2019,WR,11.629411585190716,2.0823525821461413
