player_id,season,recent_team,week,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fantasy_points_ppr,fumbles,2pt,week_total,std_dev
00-0028042,2016,TB,6,0.0,0,0.0,0.0,0,5,23.0,0,7.2999997,0.0,0,16,1.1196725414461195
00-0028042,2017,TB,4,0.0,0,0.0,0.0,0,4,30.0,1,13.0,0.0,0,16,4.136423664945202
00-0028042,2018,TEN,12,0.0,0,0.0,0.0,0,15,165.0,2,43.5,0.0,0,16,3.0875483172837215
00-0028042,2019,ATL,11,0.0,0,0.0,0.0,0,8,53.0,0,13.3,0.0,0,17,1.413120291213044
00-0028042,2020,ATL,9,0.0,0,0.0,0.0,0,7,63.0,0,13.299999,0.0,0,16,1.3645308261941889
00-0028042,2021,MIN,2,0.0,0,0.0,0.0,0,2,12.0,0,3.2,0.0,0,17,0.1414213899547883
00-0028043,2011,WAS,15,0.0,0,0.0,640.0,2,49,379.0,1,164.9,2.0,0,16,9.009080302098104
00-0028043,2012,WAS,3,0.0,0,0.0,2.0,0,7,45.0,0,11.7,0.0,0,16,2.535744398924556
00-0028043,2013,WAS,16,0.0,0,0.0,274.0,4,31,251.0,0,107.5,0.0,0,16,6.041988510041111
00-0028043,2014,WAS,13,0.0,0,0.0,216.0,1,42,477.0,2,127.3,1.0,0,16,4.240766796578972
00-0028043,2015,LV,8,0.0,0,0.0,39.0,0,9,75.0,1,26.4,0.0,0,16,3.8262253106769397
00-0028045,2011,SEA,2,0.0,0,0.0,0.0,0,3,30.0,0,6.0,0.0,0,16,4.242640687119285
00-0028045,2012,DET,4,0.0,0,0.0,0.0,0,8,125.0,1,26.5,0.0,0,16,3.456756553986348
00-0028045,2013,DET,16,0.0,0,0.0,0.0,0,38,490.0,2,97.0,1.0,0,16,4.777987622767967
00-0028045,2014,TEN,4,0.0,0,0.0,0.0,0,6,54.0,0,11.4,0.0,0,16,2.4677925300538885
00-0028049,2011,MIA,7,0.0,0,0.0,4.0,0,2,19.0,0,4.2999997,0.0,0,16,0.928131728219017
00-0028049,2012,NYJ,10,0.0,0,0.0,12.0,0,16,224.0,0,39.6,0.0,0,16,4.858028813955598
00-0028049,2013,NYJ,6,0.0,0,0.0,0.0,0,12,122.0,0,24.2,0.0,0,16,3.2537159183029893
00-0028050,2011,LA,6,0.0,0,0.0,8.0,0,27,264.0,0,54.2,0.0,0,16,4.819405117601245
00-0028050,2013,NYJ,5,0.0,0,0.0,0.0,0,8,143.0,0,22.3,0.0,0,16,3.0278705073869294
00-0028050,2014,NYJ,8,0.0,0,0.0,20.0,1,8,167.0,0,32.7,0.0,0,16,3.398923128379767
00-0028050,2015,BUF,1,0.0,0,0.0,0.0,0,3,41.0,0,7.1,0.0,0,16,
00-0028050,2016,BUF,2,0.0,0,0.0,0.0,0,4,89.0,1,18.9,0.0,0,16,13.364317894685918
00-0028052,2011,JAX,8,0.0,0,0.0,0.0,0,2,30.0,1,11.0,0.0,0,16,2.7613402542968153
00-0028052,2012,JAX,14,0.0,0,0.0,-4.0,0,55,979.0,7,192.5,1.0,0,16,7.122418624433056
00-0028052,2013,JAX,13,0.0,0,0.0,0.0,0,66,777.0,3,161.7,0.0,0,16,6.563476867183301
00-0028052,2014,JAX,13,32.0,1,0.0,0.0,0,53,557.0,1,117.979996,1.0,0,16,5.824088690051506
00-0028052,2015,HOU,11,21.0,1,0.0,47.0,0,42,484.0,2,109.94,1.0,0,16,5.608308887671809
00-0028052,2016,TB,7,0.0,0,0.0,0.0,0,11,152.0,0,26.2,0.0,0,16,3.7232857418271257
00-0028053,2011,SF,15,0.0,0,0.0,473.0,2,16,195.0,0,94.799995,0.0,0,16,3.8075488456346007
00-0028053,2012,SF,11,0.0,0,0.0,371.0,2,9,60.0,0,64.1,0.0,0,16,3.150901862669828
00-0028053,2013,SF,16,0.0,0,0.0,358.0,3,2,13.0,0,61.100002,1.0,0,16,4.30181648206376
00-0028053,2015,NO,1,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.0,0,16,
00-0028057,2011,IND,15,0.0,0,0.0,377.0,2,5,18.0,0,50.5,3.0,0,16,4.108469642762104
00-0028057,2012,IND,7,0.0,0,0.0,122.0,3,1,13.0,0,32.5,0.0,0,16,3.165363177208613
00-0028061,2011,BAL,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0028061,2012,BAL,8,0.0,0,0.0,0.0,0,7,123.0,1,25.3,0.0,0,16,2.8888641084171804
00-0028061,2013,BAL,11,0.0,0,0.0,0.0,0,19,305.0,0,55.5,0.0,0,16,4.4996362669779835
00-0028062,2011,CLE,6,0.0,0,0.0,8.0,0,5,31.0,0,8.9,0.0,0,16,1.5289429986176253
00-0028062,2012,CLE,3,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0028063,2011,LV,6,0.0,0,0.0,73.0,0,2,25.0,0,11.8,0.0,0,16,2.349184333507726
00-0028063,2012,LV,3,0.0,0,0.0,21.0,0,2,11.0,0,5.2,0.0,0,16,0.5131601346525194
00-0028063,2013,LV,4,0.0,0,0.0,23.0,0,2,55.0,0,9.8,0.0,0,16,2.62106839209891
00-0028063,2015,LV,9,0.0,0,0.0,74.0,0,7,106.0,1,31.0,0.0,0,16,4.274374413890701
00-0028063,2016,LV,3,0.0,0,0.0,-8.0,0,4,43.0,0,7.5,0.0,0,16,0.40000009536743164
00-0028063,2017,BUF,1,0.0,0,0.0,0.0,0,1,11.0,0,2.1,0.0,0,16,
00-0028063,2018,BUF,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0028063,2019,HOU,1,0.0,0,0.0,40.0,0,1,9.0,0,5.9,0.0,0,17,
00-0028063,2020,BUF,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0028064,2011,NYJ,2,0.0,0,0.0,21.0,0,1,7.0,0,3.8,0.0,0,16,1.2727921724183067
00-0028064,2012,NYJ,14,0.0,0,0.0,437.0,4,17,140.0,0,98.7,0.0,0,16,5.513584661792671
00-0028064,2013,NYJ,16,30.0,0,0.0,697.0,1,36,272.0,0,140.1,0.0,0,16,4.5666863287166946
00-0028064,2014,NYJ,14,0.0,0,0.0,141.0,1,11,92.0,0,40.300003,0.0,0,16,2.753788663076781
00-0028064,2015,NYJ,11,0.0,0,0.0,313.0,1,47,388.0,2,135.1,0.0,0,16,7.622180449942668
00-0028064,2016,NYJ,16,0.0,0,0.0,722.0,3,58,388.0,2,197.0,1.0,0,16,9.8967253703167
00-0028064,2017,NYJ,15,0.0,0,0.0,772.0,5,23,170.0,0,145.2,1.0,0,16,7.064721215835283
00-0028064,2018,NYJ,7,0.0,0,0.0,343.0,0,11,110.0,1,60.3,1.0,0,16,4.919494724221024
00-0028064,2019,NYJ,12,0.0,0,0.0,229.0,0,7,33.0,0,33.2,0.0,0,17,2.9812545921797304
00-0028067,2011,DEN,4,0.0,0,0.0,0.0,0,1,5.0,0,1.5,0.0,0,16,0.75
00-0028067,2013,DEN,14,0.0,0,0.0,0.0,0,65,788.0,12,215.8,0.0,0,16,7.640364289311659
00-0028067,2014,DEN,12,0.0,0,0.0,0.0,0,43,489.0,12,163.90001,0.0,0,16,10.460180894612535
00-0028067,2015,JAX,12,0.0,0,0.0,0.0,0,46,455.0,5,121.5,0.0,0,16,8.141713499549512
00-0028067,2016,JAX,9,0.0,0,0.0,0.0,0,30,281.0,4,82.1,0.0,0,16,5.160130200464288
00-0028067,2017,MIA,14,0.0,0,0.0,0.0,0,41,388.0,3,97.8,0.0,0,16,4.790994228504729
00-0028068,2011,TEN,8,0.0,0,0.0,44.0,1,4,32.0,0,15.599999,1.0,0,16,2.2972032263079036
00-0028068,2012,TEN,6,0.0,0,0.0,30.0,3,1,8.0,0,22.8,0.0,0,16,4.9485352059171746
00-0028070,2011,CAR,1,0.0,0,0.0,0.0,0,0,0.0,0,6.0,0.0,0,16,
00-0028070,2012,CAR,4,0.0,0,0.0,5.0,0,2,42.0,1,12.700001,0.0,0,16,4.994914266522289
00-0028071,2011,BUF,4,0.0,0,0.0,38.0,0,1,-3.0,0,4.5,0.0,0,16,1.09354159924237
00-0028071,2012,BUF,3,0.0,0,0.0,34.0,0,0,0.0,0,3.4,0.0,0,16,0.35118845163951773
00-0028074,2011,ARI,7,0.0,0,0.0,3.0,0,8,72.0,0,15.5,0.0,0,16,1.0558228885439258
00-0028074,2012,ARI,6,0.0,0,0.0,0.0,0,5,39.0,0,8.9,0.0,0,16,1.9156373896154082
00-0028074,2013,KC,11,0.0,0,0.0,3.0,0,18,155.0,1,37.8,1.0,0,16,3.3344482909435085
00-0028074,2014,KC,11,0.0,0,0.0,8.0,0,10,71.0,1,23.9,0.0,0,16,2.5857651786960045
00-0028074,2015,KC,4,0.0,0,0.0,0.0,0,4,34.0,0,7.3999996,0.0,0,16,1.7710636660804735
00-0028074,2016,KC,6,0.0,0,0.0,0.0,0,4,11.0,0,5.1,0.0,0,16,0.6862944012923389
00-0028074,2017,KC,5,0.0,0,0.0,40.0,1,6,47.0,0,20.7,0.0,0,16,6.186517786094779
00-0028074,2018,KC,8,0.0,0,0.0,2.0,0,8,96.0,1,23.800001,0.0,0,16,3.2927410602218257
00-0028074,2019,KC,4,0.0,0,0.0,9.0,0,2,22.0,0,5.1,0.0,0,17,1.027537517211696
00-0028074,2020,KC,4,0.0,0,0.0,8.0,0,1,5.0,1,8.3,0.0,0,16,3.6252586077175537
00-0028079,2011,GB,4,0.0,0,0.0,0.0,0,2,13.0,0,3.3000002,0.0,0,16,0.9535023370713159
00-0028079,2012,GB,7,0.0,0,0.0,0.0,0,7,57.0,0,12.7,0.0,0,16,2.038323304575676
00-0028079,2013,JAX,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,0.0
00-0028083,2011,ATL,16,0.0,0,0.0,205.0,1,21,188.0,1,70.3,1.0,0,16,3.0376457784843356
00-0028083,2012,ATL,16,0.0,0,0.0,362.0,1,53,402.0,1,141.4,0.0,0,16,5.213556087489839
00-0028083,2013,ATL,15,0.0,0,0.0,332.0,2,52,341.0,2,141.3,1.0,0,16,6.916770539980532
00-0028083,2014,ATL,16,0.0,0,0.0,217.0,1,29,173.0,1,80.0,0.0,0,16,3.203123461715207
00-0028083,2015,CHI,5,0.0,0,0.0,41.0,0,1,10.0,0,6.1,0.0,0,16,1.1777095997799798
00-0028083,2016,TB,10,0.0,0,0.0,560.0,2,13,98.0,0,90.8,0.0,0,16,6.779347592303476
00-0028083,2017,TB,13,0.0,0,0.0,244.0,1,9,74.0,0,46.8,0.0,0,16,4.269270031794642
00-0028083,2018,TB,13,0.0,0,0.0,106.0,1,38,304.0,0,83.0,1.0,0,16,5.804286867331071
00-0028086,2011,LV,13,0.0,0,0.0,61.0,1,33,618.0,5,136.9,0.0,0,16,10.251453820167441
00-0028086,2012,LV,15,0.0,0,0.0,-5.0,0,51,741.0,7,166.6,0.0,0,16,5.926510276432646
00-0028086,2013,LV,13,0.0,0,0.0,0.0,0,46,695.0,5,145.5,0.0,0,16,6.894497991758077
00-0028086,2014,LV,8,0.0,0,0.0,1.0,0,12,115.0,0,23.6,0.0,0,16,1.9813416005569027
00-0028087,2011,PHI,8,0.0,0,0.0,102.0,1,1,-3.0,0,16.9,0.0,0,16,3.9498418334381444
00-0028087,2012,PHI,6,0.0,0,0.0,69.0,1,2,24.0,0,17.3,0.0,0,16,2.5198544270486045
00-0028087,2015,NE,7,0.0,0,0.0,234.0,2,36,388.0,2,120.2,1.0,0,16,6.915613630185052
00-0028087,2016,NE,7,0.0,0,0.0,283.0,0,17,94.0,0,54.699997,0.0,0,16,2.908280374505711
00-0028087,2017,NE,16,0.0,0,0.0,896.0,6,32,214.0,3,203.0,0.0,0,16,8.823821688550105
00-0028087,2018,TEN,16,0.0,0,0.0,517.0,1,59,400.0,1,160.7,1.0,0,16,6.609585929510906
00-0028087,2019,TEN,15,0.0,0,0.0,209.0,0,25,164.0,1,66.3,1.0,0,17,2.971820060821852
00-0028087,2020,NYG,16,0.0,0,0.0,115.0,2,19,127.0,1,59.2,1.0,0,16,3.989987566200761
00-0028090,2011,HOU,6,949.0,3,3.0,57.0,0,0,0.0,0,43.66,3.0,0,16,6.823318036845268
00-0028090,2012,HOU,3,38.0,0,1.0,-1.0,1,0,0.0,0,5.42,0.0,0,16,4.260531953860539
00-0028090,2013,HOU,2,113.0,0,2.0,0.0,0,0,0.0,0,0.52000004,0.0,0,16,0.48083262680118627
00-0028090,2014,ATL,1,64.0,0,1.0,0.0,0,0,0.0,0,0.56,0.0,0,16,
00-0028090,2015,HOU,4,370.0,3,1.0,0.0,0,0,0.0,0,22.8,1.0,0,16,6.583595713949086
00-0028090,2017,HOU,4,523.0,4,3.0,51.0,0,0,0.0,0,34.02,1.0,0,16,6.523933017997308
00-0028091,2011,NYJ,12,41.0,0,0.0,28.0,0,29,314.0,1,70.84,0.0,0,16,5.134672378112063
00-0028091,2012,NYJ,16,42.0,0,0.0,8.0,0,56,827.0,2,157.18,1.0,0,16,5.902696541919821
00-0028091,2013,NYJ,12,0.0,0,0.0,11.0,0,43,523.0,3,114.4,0.0,0,16,6.662968710790483
00-0028091,2014,NYJ,16,0.0,0,0.0,49.0,0,38,409.0,1,89.8,0.0,0,16,5.198317140015811
00-0028091,2015,NYJ,5,0.0,0,0.0,0.0,0,16,152.0,2,43.2,0.0,0,16,5.575661463862528
00-0028091,2016,SF,16,0.0,0,0.0,0.0,0,64,667.0,3,148.7,0.0,0,16,7.190314741679065
00-0028091,2017,NYJ,7,0.0,0,0.0,0.0,0,22,217.0,1,47.7,1.0,0,16,4.502750532153141
00-0028091,2018,BUF,1,0.0,0,0.0,0.0,0,2,7.0,0,2.7,0.0,0,16,
00-0028093,2011,WAS,5,0.0,0,0.0,7.0,0,2,25.0,0,5.2,0.0,0,16,1.9578048937589665
00-0028093,2012,WAS,10,0.0,0,0.0,-1.0,0,8,152.0,1,29.1,0.0,0,16,3.158216699954668
00-0028093,2013,WAS,5,0.0,0,0.0,0.0,0,4,51.0,0,9.1,0.0,0,16,1.8873261502393792
00-0028093,2014,WAS,15,0.0,0,0.0,0.0,0,39,507.0,1,93.7,1.0,0,16,6.04209829797366
00-0028093,2016,WAS,2,0.0,0,0.0,0.0,0,2,27.0,0,4.7,0.0,0,16,0.3535533905932738
00-0028093,2017,WAS,11,0.0,0,0.0,4.0,0,13,94.0,0,22.8,0.0,0,16,1.8520749396149314
00-0028093,2018,JAX,5,0.0,0,0.0,-3.0,0,10,98.0,0,19.5,0.0,0,16,5.615603266479179
00-0028097,2011,BUF,2,0.0,0,0.0,0.0,0,4,11.0,0,5.1,0.0,0,16,2.19203095424334
00-0028097,2012,BUF,4,0.0,0,0.0,0.0,0,4,13.0,2,17.3,0.0,0,16,3.262284392568359
00-0028097,2013,BUF,7,0.0,0,0.0,0.0,0,5,78.0,0,12.8,0.0,0,16,1.5563999960569637
00-0028097,2014,BUF,6,0.0,0,0.0,0.0,0,7,42.0,1,17.2,0.0,0,16,2.918675499672534
00-0028097,2015,LV,10,0.0,0,0.0,0.0,0,12,70.0,1,25.0,0.0,0,16,1.8862072484580292
00-0028097,2016,LV,3,0.0,0,0.0,0.0,0,6,29.0,0,8.9,0.0,0,16,2.9771351419794434
00-0028097,2017,LV,6,0.0,0,0.0,0.0,0,8,76.0,0,15.6,0.0,0,16,0.9380831341738333
00-0028097,2018,LV,6,0.0,0,0.0,0.0,0,10,73.0,3,35.3,0.0,0,16,1.7937855956902107
00-0028097,2019,BUF,5,0.0,0,0.0,0.0,0,4,31.0,1,13.1,0.0,0,17,2.99699858357947
00-0028097,2020,BUF,5,0.0,0,0.0,0.0,0,4,35.0,2,19.5,0.0,0,16,4.9814657765252175
00-0028097,2021,ATL,6,0.0,0,0.0,0.0,0,9,65.0,1,21.5,0.0,0,17,3.588546523837867
00-0028105,2011,CIN,3,0.0,0,0.0,0.0,0,4,27.0,0,6.7,0.0,0,16,2.5423086570874944
00-0028105,2012,CIN,5,0.0,0,0.0,0.0,0,7,53.0,0,12.3,0.0,0,16,2.7051801711242014
00-0028112,2011,MIA,13,0.0,0,0.0,0.0,0,16,233.0,3,57.3,0.0,0,16,4.723780450719736
00-0028112,2012,MIA,13,0.0,0,0.0,0.0,0,18,212.0,2,51.2,0.0,0,16,5.776322082066939
00-0028112,2013,MIA,16,0.0,0,0.0,15.0,1,69,759.0,6,188.4,0.0,0,16,7.1920791433999325
00-0028112,2014,MIA,14,0.0,0,0.0,0.0,0,58,605.0,3,136.5,0.0,0,16,5.301052135567119
00-0028112,2015,BUF,13,0.0,0,0.0,0.0,0,51,528.0,3,121.8,0.0,0,16,6.718182508253793
00-0028112,2016,BUF,15,0.0,0,0.0,0.0,0,57,552.0,4,136.2,0.0,0,16,7.4060979429321
00-0028112,2017,BUF,13,0.0,0,0.0,0.0,0,49,558.0,2,116.8,0.0,0,16,4.867553564428798
00-0028112,2018,BUF,11,0.0,0,0.0,0.0,0,21,184.0,0,37.4,1.0,0,16,2.676191310764664
00-0028112,2019,ARI,15,0.0,0,0.0,0.0,0,18,237.0,1,47.7,0.0,0,17,2.972541046757506
00-0028114,2012,DAL,9,0.0,0,0.0,0.0,0,17,222.0,1,53.2,0.0,1,16,3.3913289767043606
00-0028114,2013,DAL,10,0.0,0,0.0,6.0,0,9,80.0,2,35.6,0.0,0,16,3.471535007658952
00-0028114,2014,DAL,10,0.0,0,0.0,7.0,0,7,116.0,0,19.3,0.0,0,16,2.8593122755459834
00-0028114,2015,NYG,14,0.0,0,0.0,12.0,0,36,396.0,4,112.8,0.0,0,16,6.956537184668299
00-0028114,2016,NYG,1,0.0,0,0.0,0.0,0,1,13.0,1,8.3,0.0,0,16,
00-0028114,2018,LV,8,0.0,0,0.0,12.0,0,6,40.0,0,17.2,0.0,0,16,1.8173764395519714
00-0028114,2019,LV,1,0.0,0,0.0,0.0,0,1,7.0,0,1.7,0.0,0,17,
00-0028115,2011,WAS,6,0.0,0,0.0,328.0,0,9,68.0,0,48.600002,0.0,0,16,8.210481497982853
00-0028115,2012,WAS,15,0.0,0,0.0,88.0,2,15,109.0,0,46.7,0.0,0,16,3.925897023620696
00-0028115,2013,WAS,2,0.0,0,0.0,0.0,0,1,3.0,0,1.3,0.0,0,16,0.9192387818250329
00-0028116,2012,WAS,9,0.0,0,0.0,14.0,0,11,237.0,3,54.1,0.0,0,16,5.99217076179458
00-0028116,2013,WAS,13,0.0,0,0.0,-4.0,0,18,365.0,2,66.1,0.0,0,16,5.95816601422802
00-0028116,2014,WAS,2,0.0,0,0.0,0.0,0,1,6.0,0,1.6,0.0,0,16,1.1313708667572155
00-0028116,2016,ATL,13,0.0,0,0.0,0.0,0,20,323.0,2,64.3,0.0,0,16,5.111688564674855
00-0028116,2017,SF,14,0.0,0,0.0,0.0,0,19,260.0,2,57.0,0.0,0,16,3.8887270616735874
00-0028116,2018,MIN,14,0.0,0,0.0,0.0,0,17,231.0,5,70.1,0.0,0,16,5.727727781319976
00-0028118,2011,BAL,2,18.0,0,0.0,2.0,0,0,0.0,0,0.92,0.0,0,16,0.36769554434014956
00-0028118,2012,BAL,5,179.0,0,1.0,73.0,1,0,0.0,0,18.46,0.0,0,16,7.187441421717408
00-0028118,2013,BAL,3,2.0,0,1.0,64.0,0,1,6.0,0,6.08,0.0,0,16,0.25324559269215074
00-0028118,2014,BAL,1,0.0,0,0.0,-3.0,0,0,0.0,0,-0.3,0.0,0,16,
00-0028118,2015,BUF,14,3035.0,20,6.0,568.0,4,1,4.0,0,271.6,1.0,1,16,6.569720649850156
00-0028118,2016,BUF,15,3023.0,17,6.0,580.0,6,0,0.0,0,270.92,2.0,2,16,6.656951088242048
00-0028118,2017,BUF,15,2799.0,14,4.0,427.0,4,0,0.0,0,222.66,2.0,0,16,6.590114710170618
00-0028118,2018,CLE,4,473.0,2,2.0,125.0,1,0,0.0,0,41.42,0.0,0,16,10.717292786844409
00-0028118,2019,LAC,4,33.0,1,0.0,7.0,0,0,0.0,0,6.02,0.0,0,17,3.027314521993339
00-0028118,2020,LAC,1,208.0,0,0.0,7.0,0,0,0.0,0,9.02,0.0,0,16,
00-0028118,2021,HOU,6,966.0,5,5.0,151.0,3,0,0.0,0,81.74,0.0,0,17,8.39972760201078
00-0028118,2022,NYG,2,58.0,1,1.0,70.0,0,0,0.0,0,11.32,1.0,1,17,5.967981273675436
00-0028118,2023,NYG,10,1341.0,5,3.0,197.0,0,0,0.0,0,87.34,0.0,0,17,8.196492781634042
00-0028119,2011,LV,1,0.0,0,0.0,0.0,0,1,2.0,0,1.2,0.0,0,16,
00-0028119,2012,LV,3,0.0,0,0.0,0.0,0,2,9.0,1,8.9,0.0,0,16,3.6909799504710064
00-0028119,2013,KC,1,0.0,0,0.0,0.0,0,1,3.0,0,1.3,0.0,0,16,
00-0028119,2014,KC,1,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,16,
00-0028121,2012,JAX,1,0.0,0,0.0,8.0,0,1,0.0,0,1.8,0.0,0,16,
00-0028121,2013,JAX,15,0.0,0,0.0,256.0,2,14,116.0,1,69.2,0.0,0,16,5.122759529864009
00-0028121,2014,JAX,15,0.0,0,0.0,186.0,1,25,198.0,1,75.4,0.0,0,16,5.612163565006188
00-0028121,2015,PIT,3,0.0,0,0.0,22.0,0,0,0.0,0,2.2,0.0,0,16,0.4041451938404571
00-0028121,2016,IND,5,0.0,0,0.0,59.0,0,0,0.0,0,11.9,0.0,0,16,2.5033976960913606
00-0028142,2011,DEN,4,0.0,0,0.0,0.0,0,3,24.0,0,5.4,0.0,0,16,0.9036961075194135
00-0028142,2012,DEN,3,0.0,0,0.0,0.0,0,5,63.0,0,11.3,0.0,0,16,3.7018014118197455
00-0028142,2013,DEN,9,0.0,0,0.0,0.0,0,9,45.0,0,13.5,0.0,0,16,0.9027735032730312
00-0028142,2014,DEN,5,0.0,0,0.0,3.0,0,6,74.0,1,19.7,0.0,0,16,5.446834114586592
00-0028142,2015,DEN,11,0.0,0,0.0,0.0,0,12,173.0,1,35.3,0.0,0,16,3.138615830366653
00-0028142,2016,DEN,10,0.0,0,0.0,0.0,0,22,237.0,1,51.7,0.0,0,16,3.695658081061175
00-0028142,2017,DEN,11,0.0,0,0.0,0.0,0,14,191.0,1,39.1,0.0,0,16,2.420894001700099
00-0028142,2018,LAC,13,0.0,0,0.0,0.0,0,19,210.0,1,46.0,0.0,0,16,2.812631783726307
00-0028142,2019,LAC,11,0.0,0,0.0,0.0,0,9,78.0,1,22.8,0.0,0,17,2.2401297609989124
00-0028142,2020,LAC,4,0.0,0,0.0,0.0,0,3,50.0,1,14.0,0.0,0,16,4.20000017635406
00-0028146,2012,NYJ,2,214.0,1,1.0,30.0,0,0,0.0,0,11.559999,1.0,0,16,0.16970580281566122
00-0028149,2011,SF,11,0.0,0,0.0,8.0,0,11,83.0,1,26.1,0.0,0,16,3.171463645299479
00-0028149,2012,SF,10,0.0,0,0.0,18.0,0,12,84.0,0,22.2,0.0,0,16,1.936663757213016
00-0028149,2013,SF,13,0.0,0,0.0,13.0,0,25,243.0,0,50.6,0.0,0,16,1.9576607734303186
00-0028149,2014,SF,14,0.0,0,0.0,9.0,0,18,189.0,2,47.8,1.0,0,16,3.838641000569044
00-0028149,2015,SF,10,0.0,0,0.0,14.0,1,10,135.0,0,30.9,0.0,0,16,4.0101121560173
00-0028149,2020,JAX,2,0.0,0,0.0,0.0,0,1,2.0,0,1.2,0.0,0,16,0.8485281711413358
00-0028156,2011,GB,1,0.0,0,0.0,0.0,0,1,4.0,1,7.4,0.0,0,16,
00-0028156,2012,GB,1,0.0,0,0.0,0.0,0,1,11.0,0,2.1,0.0,0,16,
00-0028156,2013,GB,6,0.0,0,0.0,0.0,0,6,30.0,0,9.0,0.0,0,16,1.3114876884990792
00-0028158,2011,DAL,1,0.0,0,0.0,0.0,0,1,9.0,0,1.9,0.0,0,16,
00-0028158,2012,DET,2,0.0,0,0.0,0.0,0,1,6.0,0,1.6,0.0,0,16,1.1313708667572155
00-0028159,2011,NYG,4,0.0,0,0.0,16.0,0,2,13.0,0,2.9,1.0,0,16,2.09025516526998
00-0028159,2012,NYG,1,0.0,0,0.0,9.0,0,0,0.0,0,0.9,0.0,0,16,
00-0028159,2013,NYG,5,0.0,0,0.0,73.0,0,11,102.0,1,34.5,0.0,0,16,4.509988817827019
00-0028163,2011,BAL,1,0.0,0,0.0,8.0,0,0,0.0,0,0.8,0.0,0,16,
00-0028163,2012,BAL,6,0.0,0,0.0,61.0,1,2,12.0,0,15.3,0.0,0,16,4.620714308728158
00-0028170,2012,PIT,8,0.0,0,0.0,49.0,1,4,31.0,0,18.0,0.0,0,16,3.4050382599142535
00-0028174,2011,MIN,1,0.0,0,0.0,0.0,0,2,38.0,0,5.8,0.0,0,16,
00-0028174,2012,MIN,7,0.0,0,0.0,0.0,0,5,35.0,1,14.5,0.0,0,16,3.131939823581689
00-0028174,2013,JAX,3,0.0,0,0.0,-9.0,0,8,76.0,0,14.699999,0.0,0,16,3.7802115422047176
00-0028178,2012,PHI,9,0.0,0,0.0,22.0,1,7,43.0,0,19.5,0.0,0,16,2.157544932901294
00-0028178,2013,IND,11,0.0,0,0.0,7.0,0,18,128.0,1,37.5,0.0,0,16,2.561427116276685
00-0028179,2011,LV,2,0.0,0,0.0,-2.0,0,2,14.0,0,3.2,0.0,0,16,0.5656853912317592
00-0028179,2012,LV,7,0.0,0,0.0,0.0,0,7,92.0,0,16.2,0.0,0,16,1.3005493126170622
00-0028179,2014,LV,1,0.0,0,0.0,0.0,0,2,14.0,0,3.4,0.0,0,16,
00-0028187,2011,ARI,5,0.0,0,0.0,0.0,0,3,36.0,0,6.6,0.0,0,16,2.060824997602647
00-0028198,2012,MIN,3,0.0,0,0.0,9.0,0,1,2.0,0,2.1000001,0.0,0,16,0.5567764579612555
00-0028198,2013,MIN,2,0.0,0,0.0,166.0,3,5,13.0,0,38.9,1.0,0,16,11.52584066821064
00-0028198,2014,MIN,15,0.0,0,0.0,570.0,9,44,312.0,1,194.2,1.0,2,16,9.838254012110154
00-0028198,2015,MIN,15,0.0,0,0.0,112.0,0,19,132.0,0,43.4,0.0,0,16,1.9476970374680047
00-0028198,2016,MIN,16,0.0,0,0.0,402.0,6,32,263.0,0,132.5,1.0,0,16,4.7864000979406764
00-0028202,2012,KC,14,0.0,0,0.0,233.0,2,24,158.0,0,73.1,1.0,0,16,3.5953343019760386
00-0028202,2013,BAL,1,0.0,0,0.0,2.0,0,0,0.0,0,0.2,0.0,0,16,
00-0028202,2014,LAC,1,0.0,0,0.0,19.0,0,0,0.0,0,1.9,0.0,0,16,
00-0028202,2015,CLE,9,0.0,0,0.0,273.0,1,27,176.0,0,77.9,0.0,0,16,7.137946450441907
00-0028202,2016,SF,14,0.0,0,0.0,196.0,4,29,263.0,2,108.899994,1.0,0,16,7.840739492785488
00-0028208,2011,PIT,2,0.0,0,0.0,41.0,1,0,0.0,0,10.1,0.0,0,16,2.757716514062493
00-0028237,2013,BUF,6,0.0,0,0.0,0.0,0,10,83.0,0,18.3,0.0,0,16,1.6021860248342388
00-0028237,2014,BUF,12,0.0,0,0.0,0.0,0,41,426.0,4,103.6,2.0,0,16,6.427262018392538
00-0028237,2015,BUF,13,4.0,0,0.0,4.0,0,36,450.0,2,93.56,0.0,0,16,5.027304401735095
00-0028237,2016,NE,15,0.0,0,0.0,9.0,0,38,680.0,4,128.9,1.0,0,16,7.53974876464553
00-0028237,2017,NE,9,0.0,0,0.0,17.0,0,34,439.0,5,109.6,0.0,0,16,8.303881013466844
